invoice_no,line_no,invoice_date,order_no,customer_no,branch_code,item_no,uom,invoiced_qty,unit_price,unit_cost,freight_amt,tax_amt
INV-50370,1,2026-05-25,SO-10382,RT-2002,RL-KPT,SX-7001,SQ,1,94.50,68.05,0.00,9.21
INV-50370,2,2026-05-25,SO-10382,RT-2002,RL-KPT,FS-2010,EA,1,1.85,1.33,0.00,0.18
INV-50370,3,2026-05-25,SO-10382,RT-2002,RL-KPT,RM-1021,EA,1,38.90,28.10,0.00,3.79
INV-50370,4,2026-05-25,SO-10382,RT-2002,RL-KPT,DW-6001,EA,1,89.00,64.10,0.00,8.68
INV-50371,1,2026-05-25,SO-10383,RT-2002,RL-BRI,SX-7001,SQ,1,94.50,68.05,0.00,9.21
INV-50371,2,2026-05-25,SO-10383,RT-2002,RL-BRI,RM-1021,EA,1,38.90,28.10,0.00,3.79
INV-50372,1,2026-05-30,SO-10384,BL-3002,RL-BRI,RM-1001,EA,8,3.64,2.86,0.00,0.00
INV-50372,2,2026-05-30,SO-10384,BL-3002,RL-BRI,CM-3010,BG,2,11.96,9.30,0.00,0.00
INV-50373,1,2026-05-28,SO-10385,CT-1003,RL-KPT,DW-6001,EA,1,82.00,64.10,0.00,0.00
INV-50373,2,2026-05-28,SO-10385,CT-1003,RL-KPT,PT-5002,EA,1,29.65,23.70,0.00,0.00
INV-50373,3,2026-05-28,SO-10385,CT-1003,RL-KPT,CM-3002,BG,2,5.21,3.90,0.00,0.00
INV-50373,4,2026-05-28,SO-10385,CT-1003,RL-KPT,PT-5010,EA,1,11.86,9.05,0.00,0.00
INV-50373,5,2026-05-28,SO-10385,CT-1003,RL-KPT,TL-9002,EA,2,8.49,6.40,0.00,0.00
INV-50374,1,2026-05-29,SO-10386,CT-1003,RL-BRI,RF-4020,LF,8,2.13,1.69,0.00,0.00
INV-50374,2,2026-05-29,SO-10386,CT-1003,RL-BRI,RM-1002,EA,7,6.43,4.95,0.00,0.00
INV-50374,3,2026-05-29,SO-10386,CT-1003,RL-BRI,CM-3010,BG,1,11.63,9.30,0.00,0.00
INV-50375,1,2026-06-03,SO-10387,CT-1001,RL-KPT,TL-9002,EA,1,8.19,6.40,0.00,0.00
INV-50375,2,2026-06-03,SO-10387,CT-1001,RL-KPT,RM-1003,EA,1,11.39,8.25,0.00,0.00
INV-50376,1,2026-05-28,SO-10388,CT-1008,RL-KPT,DW-6002,EA,1,260.78,208.10,0.00,0.00
INV-50376,2,2026-05-28,SO-10388,CT-1008,RL-KPT,PT-5001,EA,1,40.52,32.20,0.00,0.00
INV-50376,3,2026-05-28,SO-10388,CT-1008,RL-KPT,CM-3020,EA,2,13.14,10.25,0.00,0.00
INV-50377,1,2026-06-03,SO-10389,CT-1007,RL-KPT,CM-3002,BG,1,5.16,3.90,0.00,0.00
INV-50378,1,2026-05-30,SO-10390,CT-1004,RL-KPT,CM-3020,EA,1,14.20,10.25,0.00,0.00
INV-50378,2,2026-05-30,SO-10390,CT-1004,RL-KPT,CM-3001,BG,3,6.22,4.95,0.00,0.00
INV-50378,3,2026-05-30,SO-10390,CT-1004,RL-KPT,PT-5010,EA,2,11.90,9.05,0.00,0.00
INV-50378,4,2026-05-30,SO-10390,CT-1004,RL-KPT,DW-6010,EA,1,305.56,224.60,0.00,0.00
INV-50379,1,2026-05-30,SO-10391,CT-1001,RL-JCB,SX-7010,EA,1,14.15,10.65,0.00,0.00
INV-50379,2,2026-05-30,SO-10391,CT-1001,RL-JCB,TL-9001,EA,1,5.92,4.50,0.00,0.00
INV-50379,3,2026-05-30,SO-10391,CT-1001,RL-JCB,FS-2002,BX,2,31.87,23.60,0.00,0.00
INV-50380,1,2026-05-30,SO-10392,CT-1008,RL-BRI,RM-1003,EA,4,11.32,8.25,0.00,0.00
INV-50380,2,2026-05-30,SO-10392,CT-1008,RL-BRI,FS-2010,EA,4,1.71,1.33,0.00,0.00
INV-50380,3,2026-05-30,SO-10392,CT-1008,RL-BRI,PT-5002,EA,1,31.88,23.70,0.00,0.00
INV-50381,1,2026-06-01,SO-10393,CT-1001,RL-KPT,RM-1002,EA,4,6.34,4.95,0.00,0.00
INV-50381,2,2026-06-01,SO-10393,CT-1001,RL-KPT,SX-7010,EA,1,13.69,10.65,0.00,0.00
INV-50382,1,2026-06-02,SO-10394,BL-3002,RL-JCB,RM-1020,EA,1,5.01,4.05,0.00,0.00
INV-50383,1,2026-05-31,SO-10395,RT-2002,RL-KPT,PT-5002,EA,1,32.90,23.70,0.00,3.21
INV-50383,2,2026-05-31,SO-10395,RT-2002,RL-KPT,CM-3002,BG,3,5.40,3.90,0.00,1.58
INV-50383,3,2026-05-31,SO-10395,RT-2002,RL-KPT,RF-4011,RL,1,109.50,78.85,0.00,10.68
INV-50383,4,2026-05-31,SO-10395,RT-2002,RL-KPT,TL-9002,EA,1,8.90,6.40,0.00,0.87
INV-50384,1,2026-06-01,SO-10396,RT-2003,RL-BRI,FS-2011,EA,1,48.50,34.90,0.00,4.73
INV-50384,2,2026-06-01,SO-10396,RT-2003,RL-BRI,CM-3002,BG,1,5.40,3.90,0.00,0.53
INV-50385,1,2026-06-05,SO-10397,RT-2002,RL-JCB,PT-5011,BG,1,18.40,13.25,0.00,1.79
INV-50385,2,2026-06-05,SO-10397,RT-2002,RL-JCB,CM-3020,EA,1,14.25,10.25,0.00,1.39
INV-50385,3,2026-06-05,SO-10397,RT-2002,RL-JCB,RM-1021,EA,1,38.90,28.10,0.00,3.79
INV-50385,4,2026-06-05,SO-10397,RT-2002,RL-JCB,RM-1001,EA,7,3.98,2.86,0.00,2.72
INV-50386,1,2026-06-02,SO-10398,RT-2001,RL-KPT,TL-9001,EA,3,6.25,4.50,0.00,1.83
INV-50386,2,2026-06-02,SO-10398,RT-2001,RL-KPT,PT-5001,EA,1,44.75,32.20,0.00,4.36
INV-50386,3,2026-06-02,SO-10398,RT-2001,RL-KPT,RF-4020,LF,5,2.35,1.69,0.00,1.15
INV-50386,4,2026-06-02,SO-10398,RT-2001,RL-KPT,DW-6001,EA,1,89.00,64.10,0.00,8.68
INV-50387,1,2026-06-07,SO-10399,RT-2001,RL-BRI,RF-4002,BNDL,1,52.30,37.65,0.00,5.10
INV-50387,2,2026-06-07,SO-10399,RT-2001,RL-BRI,CM-3020,EA,1,14.25,10.25,0.00,1.39
INV-50387,3,2026-06-07,SO-10399,RT-2001,RL-BRI,TL-9001,EA,3,6.25,4.50,0.00,1.83
INV-50387,4,2026-06-07,SO-10399,RT-2001,RL-BRI,RM-1001,EA,16,3.98,2.86,0.00,6.21
INV-50388,1,2026-06-05,SO-10400,CT-1001,RL-KPT,RM-1020,EA,1,5.57,4.05,0.00,0.00
INV-50388,2,2026-06-05,SO-10400,CT-1001,RL-KPT,TL-9001,EA,3,6.19,4.50,0.00,0.00
INV-50388,3,2026-06-05,SO-10400,CT-1001,RL-KPT,PT-5011,BG,1,16.82,13.25,0.00,0.00
INV-50389,1,2026-06-05,SO-10401,BL-3001,RL-JCB,SX-7001,SQ,1,85.36,68.05,0.00,0.00
INV-50389,2,2026-06-05,SO-10401,BL-3001,RL-JCB,CM-3020,EA,1,13.01,10.25,0.00,0.00
INV-50389,3,2026-06-05,SO-10401,BL-3001,RL-JCB,RM-1020,EA,1,4.83,4.05,0.00,0.00
INV-50389,4,2026-06-05,SO-10401,BL-3001,RL-JCB,RF-4020,LF,4,2.06,1.69,0.00,0.00
INV-50390,1,2026-06-05,SO-10402,CT-1005,RL-KPT,PT-5001,EA,2,43.70,32.20,0.00,0.00
INV-50390,2,2026-06-05,SO-10402,CT-1005,RL-KPT,RM-1011,EA,3,24.20,17.95,0.00,0.00
INV-50391,1,2026-06-10,SO-10403,CT-1007,RL-KPT,CM-3001,BG,6,6.42,4.95,0.00,0.00
INV-50391,2,2026-06-10,SO-10403,CT-1007,RL-KPT,RF-4020,LF,6,2.12,1.69,0.00,0.00
INV-50392,1,2026-06-04,SO-10404,CT-1001,RL-KPT,CM-3010,BG,1,12.02,9.30,0.00,0.00
INV-50392,2,2026-06-04,SO-10404,CT-1001,RL-KPT,RF-4010,RL,1,28.27,21.50,0.00,0.00
INV-50392,3,2026-06-04,SO-10404,CT-1001,RL-KPT,RF-4010,RL,1,29.31,21.50,0.00,0.00
INV-50392,4,2026-06-04,SO-10404,CT-1001,RL-KPT,RM-1003,EA,2,11.39,8.25,0.00,0.00
INV-50393,1,2026-06-12,SO-10405,CT-1002,RL-BRI,FS-2002,BX,3,31.87,23.60,0.00,0.00
INV-50393,2,2026-06-12,SO-10405,CT-1002,RL-BRI,CM-3010,BG,1,11.84,9.30,0.00,0.00
INV-50394,1,2026-06-05,SO-10406,CT-1008,RL-KPT,TL-9001,EA,3,5.87,4.50,0.00,0.00
INV-50394,2,2026-06-05,SO-10406,CT-1008,RL-KPT,RF-4010,RL,1,29.01,21.50,0.00,0.00
INV-50395,1,2026-06-07,SO-10407,CT-1007,RL-BRI,FS-2001,BX,2,28.21,20.60,0.00,0.00
INV-50396,1,2026-06-04,SO-10408,CT-1004,RL-BRI,FS-2002,BX,2,31.70,23.60,0.00,0.00
INV-50397,1,2026-06-06,SO-10409,CT-1003,RL-JCB,DW-6010,EA,1,293.40,224.60,0.00,0.00
INV-50397,2,2026-06-06,SO-10409,CT-1003,RL-JCB,RM-1003,EA,1,10.61,8.25,0.00,0.00
INV-50397,3,2026-06-06,SO-10409,CT-1003,RL-JCB,FS-2011,EA,1,47.01,34.90,0.00,0.00
INV-50397,4,2026-06-06,SO-10409,CT-1003,RL-JCB,RM-1020,EA,2,5.40,4.05,0.00,0.00
INV-50398,1,2026-06-07,SO-10410,CT-1005,RL-KPT,CM-3010,BG,1,12.35,9.30,0.00,0.00
INV-50399,1,2026-06-07,SO-10411,CT-1002,RL-JCB,RM-1021,EA,1,38.36,28.10,0.00,0.00
INV-50399,2,2026-06-07,SO-10411,CT-1002,RL-JCB,FS-2011,EA,1,45.56,34.90,0.00,0.00
INV-50399,3,2026-06-07,SO-10411,CT-1002,RL-JCB,TL-9002,EA,1,8.49,6.40,0.00,0.00
INV-50399,4,2026-06-07,SO-10411,CT-1002,RL-JCB,RM-1022,EA,3,8.64,6.45,0.00,0.00
INV-50400,1,2026-06-05,SO-10412,CT-1002,RL-BRI,CM-3002,BG,3,5.00,3.90,0.00,0.00
INV-50400,2,2026-06-05,SO-10412,CT-1002,RL-BRI,RM-1003,EA,1,10.60,8.25,0.00,0.00
INV-50400,3,2026-06-05,SO-10412,CT-1002,RL-BRI,FS-2010,EA,6,1.67,1.33,0.00,0.00
INV-50400,4,2026-06-05,SO-10412,CT-1002,RL-BRI,RF-4011,RL,1,108.46,78.85,0.00,0.00
INV-50400,5,2026-06-05,SO-10412,CT-1002,RL-BRI,RF-4010,RL,2,28.64,21.50,0.00,0.00
INV-50401,1,2026-06-05,SO-10413,CT-1006,RL-KPT,CM-3001,BG,2,6.31,4.95,0.00,0.00
INV-50401,2,2026-06-05,SO-10413,CT-1006,RL-KPT,FS-2001,BX,1,26.67,20.60,0.00,0.00
INV-50401,3,2026-06-05,SO-10413,CT-1006,RL-KPT,FS-2001,BX,2,27.22,20.60,0.00,0.00
INV-50401,4,2026-06-05,SO-10413,CT-1006,RL-KPT,RF-4001,BNDL,3,36.43,27.90,0.00,0.00
INV-50401,5,2026-06-05,SO-10413,CT-1006,RL-KPT,RM-1020,EA,3,5.57,4.05,0.00,0.00
INV-50402,1,2026-06-07,SO-10414,BL-3001,RL-BRI,FS-2002,BX,2,29.16,23.60,0.00,0.00
INV-50402,2,2026-06-07,SO-10414,BL-3001,RL-BRI,CM-3020,EA,1,12.38,10.25,0.00,0.00
INV-50403,1,2026-06-08,SO-10415,BL-3001,RL-BRI,CM-3010,BG,1,12.10,9.30,0.00,0.00
INV-50404,1,2026-06-10,SO-10416,RT-2001,RL-JCB,PT-5002,EA,1,32.90,23.70,0.00,3.21
INV-50404,2,2026-06-10,SO-10416,RT-2001,RL-JCB,RF-4002,BNDL,1,52.30,37.65,0.00,5.10
INV-50405,1,2026-06-10,SO-10417,RT-2002,RL-BRI,FS-2001,BX,1,28.50,20.60,0.00,2.78
INV-50405,2,2026-06-10,SO-10417,RT-2002,RL-BRI,FS-2002,BX,2,32.75,23.60,0.00,6.39
INV-50405,3,2026-06-10,SO-10417,RT-2002,RL-BRI,RF-4002,BNDL,1,52.30,37.65,0.00,5.10
INV-50405,4,2026-06-10,SO-10417,RT-2002,RL-BRI,PT-5010,EA,4,12.60,9.05,0.00,4.91
INV-50405,5,2026-06-10,SO-10417,RT-2002,RL-BRI,DW-6002,EA,1,289.00,208.10,0.00,28.18
INV-50406,1,2026-06-08,SO-10418,RT-2002,RL-KPT,RM-1020,EA,3,5.60,4.05,0.00,1.64
INV-50406,2,2026-06-08,SO-10418,RT-2002,RL-KPT,RF-4020,LF,6,2.35,1.69,0.00,1.37
INV-50406,3,2026-06-08,SO-10418,RT-2002,RL-KPT,RM-1011,EA,3,24.90,17.95,0.00,7.28
INV-50406,4,2026-06-08,SO-10418,RT-2002,RL-KPT,FS-2010,EA,6,1.85,1.33,0.00,1.08
INV-50407,1,2026-06-12,SO-10419,BL-3001,RL-JCB,RM-1022,EA,2,8.35,6.45,0.00,0.00
INV-50407,2,2026-06-12,SO-10419,BL-3001,RL-JCB,RM-1001,EA,7,3.66,2.86,0.00,0.00
INV-50407,3,2026-06-12,SO-10419,BL-3001,RL-JCB,CM-3020,EA,1,13.30,10.25,0.00,0.00
INV-50407,4,2026-06-12,SO-10419,BL-3001,RL-JCB,RM-1003,EA,2,10.42,8.25,0.00,0.00
INV-50407,5,2026-06-12,SO-10419,BL-3001,RL-JCB,CM-3010,BG,1,11.23,9.30,0.00,0.00
INV-50408,1,2026-06-11,SO-10420,CT-1006,RL-JCB,CM-3020,EA,1,14.05,10.25,0.00,0.00
INV-50408,2,2026-06-11,SO-10420,CT-1006,RL-JCB,RF-4010,RL,1,27.55,21.50,0.00,0.00
INV-50408,3,2026-06-11,SO-10420,CT-1006,RL-JCB,DW-6001,EA,1,88.40,64.10,0.00,0.00
INV-50408,4,2026-06-11,SO-10420,CT-1006,RL-JCB,RM-1003,EA,2,11.23,8.25,0.00,0.00
INV-50409,1,2026-06-10,SO-10421,CT-1001,RL-BRI,DW-6001,EA,1,84.48,64.10,0.00,0.00
INV-50409,2,2026-06-10,SO-10421,CT-1001,RL-BRI,RM-1020,EA,2,5.27,4.05,0.00,0.00
INV-50409,3,2026-06-10,SO-10421,CT-1001,RL-BRI,TL-9002,EA,1,8.23,6.40,0.00,0.00
INV-50410,1,2026-06-13,SO-10422,CT-1007,RL-BRI,SX-7001,SQ,1,89.15,68.05,0.00,0.00
INV-50410,2,2026-06-13,SO-10422,CT-1007,RL-BRI,PT-5002,EA,1,29.97,23.70,0.00,0.00
INV-50411,1,2026-06-11,SO-10423,CT-1005,RL-BRI,RF-4002,BNDL,1,49.66,37.65,0.00,0.00
INV-50411,2,2026-06-11,SO-10423,CT-1005,RL-BRI,FS-2001,BX,1,28.16,20.60,0.00,0.00
INV-50411,3,2026-06-11,SO-10423,CT-1005,RL-BRI,PT-5011,BG,1,18.02,13.25,0.00,0.00
INV-50412,1,2026-06-13,SO-10424,CT-1003,RL-BRI,RM-1001,EA,10,3.78,2.86,0.00,0.00
INV-50412,2,2026-06-13,SO-10424,CT-1003,RL-BRI,DW-6010,EA,1,296.75,224.60,0.00,0.00
INV-50413,1,2026-06-14,SO-10425,CT-1005,RL-JCB,RM-1021,EA,1,35.71,28.10,0.00,0.00
INV-50413,2,2026-06-14,SO-10425,CT-1005,RL-JCB,FS-2002,BX,1,29.60,23.60,0.00,0.00
INV-50414,1,2026-06-14,SO-10426,CT-1004,RL-JCB,RF-4011,RL,1,100.98,78.85,0.00,0.00
INV-50414,2,2026-06-14,SO-10426,CT-1004,RL-JCB,DW-6010,EA,1,300.89,224.60,0.00,0.00
INV-50414,3,2026-06-14,SO-10426,CT-1004,RL-JCB,RF-4011,RL,1,108.88,78.85,0.00,0.00
INV-50414,4,2026-06-14,SO-10426,CT-1004,RL-JCB,DW-6002,EA,1,265.35,208.10,0.00,0.00
INV-50414,5,2026-06-14,SO-10426,CT-1004,RL-JCB,RM-1001,EA,3,3.67,2.86,0.00,0.00
INV-50415,1,2026-06-14,SO-10427,CT-1005,RL-JCB,RM-1021,EA,1,38.01,28.10,0.00,0.00
INV-50415,2,2026-06-14,SO-10427,CT-1005,RL-JCB,FS-2001,BX,1,26.68,20.60,0.00,0.00
INV-50416,1,2026-06-12,SO-10428,BL-3002,RL-KPT,RM-1022,EA,1,8.33,6.45,0.00,0.00
INV-50416,2,2026-06-12,SO-10428,BL-3002,RL-KPT,CM-3001,BG,3,5.95,4.95,0.00,0.00
INV-50416,3,2026-06-12,SO-10428,BL-3002,RL-KPT,PT-5001,EA,1,41.21,32.20,0.00,0.00
INV-50417,1,2026-06-14,SO-10429,BL-3001,RL-KPT,SX-7001,SQ,1,84.57,68.05,0.00,0.00
INV-50417,2,2026-06-14,SO-10429,BL-3001,RL-KPT,TL-9001,EA,2,5.63,4.50,0.00,0.00
INV-50418,1,2026-06-14,SO-10430,CT-1003,RL-KPT,DW-6001,EA,1,84.67,64.10,0.00,0.00
INV-50419,1,2026-06-23,SO-10431,CT-1002,RL-BRI,CM-3002,BG,3,5.14,3.90,0.00,0.00
INV-50419,2,2026-06-23,SO-10431,CT-1002,RL-BRI,RF-4001,BNDL,3,37.62,27.90,0.00,0.00
INV-50419,3,2026-06-23,SO-10431,CT-1002,RL-BRI,RM-1022,EA,1,8.09,6.45,0.00,0.00
INV-50419,4,2026-06-23,SO-10431,CT-1002,RL-BRI,FS-2002,BX,3,29.91,23.60,0.00,0.00
INV-50420,1,2026-06-16,SO-10432,RT-2001,RL-JCB,RF-4001,BNDL,3,38.75,27.90,0.00,11.33
INV-50420,2,2026-06-16,SO-10432,RT-2001,RL-JCB,RF-4010,RL,1,29.90,21.50,0.00,2.92
INV-50420,3,2026-06-16,SO-10432,RT-2001,RL-JCB,PT-5002,EA,1,32.90,23.70,0.00,3.21
INV-50420,4,2026-06-16,SO-10432,RT-2001,RL-JCB,FS-2011,EA,1,48.50,34.90,0.00,4.73
INV-50420,5,2026-06-16,SO-10432,RT-2001,RL-JCB,RM-1021,EA,1,38.90,28.10,0.00,3.79
INV-50421,1,2026-06-15,SO-10433,RT-2002,RL-JCB,CM-3002,BG,2,5.40,3.90,0.00,1.05
INV-50421,2,2026-06-15,SO-10433,RT-2002,RL-JCB,DW-6001,EA,1,89.00,64.10,0.00,8.68
INV-50421,3,2026-06-15,SO-10433,RT-2002,RL-JCB,DW-6010,EA,1,312.00,224.60,0.00,30.42
INV-50421,4,2026-06-15,SO-10433,RT-2002,RL-JCB,RM-1020,EA,1,5.60,4.05,0.00,0.55
INV-50421,5,2026-06-15,SO-10433,RT-2002,RL-JCB,FS-2011,EA,1,48.50,34.90,0.00,4.73
INV-50422,1,2026-06-20,SO-10434,CT-1003,RL-KPT,DW-6010,EA,1,311.08,224.60,0.00,0.00
INV-50422,2,2026-06-20,SO-10434,CT-1003,RL-KPT,RM-1021,EA,1,37.93,28.10,0.00,0.00
INV-50423,1,2026-06-16,SO-10435,CT-1001,RL-KPT,FS-2001,BX,1,26.06,20.60,0.00,0.00
INV-50424,1,2026-06-16,SO-10436,BL-3002,RL-BRI,TL-9001,EA,4,5.78,4.50,0.00,0.00
INV-50424,2,2026-06-16,SO-10436,BL-3002,RL-BRI,RF-4011,RL,1,94.66,78.85,0.00,0.00
INV-50424,3,2026-06-16,SO-10436,BL-3002,RL-BRI,RF-4002,BNDL,1,48.43,37.65,0.00,0.00
INV-50424,4,2026-06-16,SO-10436,BL-3002,RL-BRI,RM-1021,EA,1,36.21,28.10,0.00,0.00
INV-50424,5,2026-06-16,SO-10436,BL-3002,RL-BRI,DW-6002,EA,1,249.09,208.10,0.00,0.00
INV-50425,1,2026-06-19,SO-10437,CT-1007,RL-BRI,RM-1022,EA,4,8.26,6.45,0.00,0.00
INV-50425,2,2026-06-19,SO-10437,CT-1007,RL-BRI,RF-4010,RL,1,27.26,21.50,0.00,0.00
INV-50425,3,2026-06-19,SO-10437,CT-1007,RL-BRI,RM-1020,EA,4,5.14,4.05,0.00,0.00
INV-50426,1,2026-06-17,SO-10438,CT-1006,RL-KPT,TL-9002,EA,2,8.73,6.40,0.00,0.00
INV-50426,2,2026-06-17,SO-10438,CT-1006,RL-KPT,RM-1011,EA,3,24.85,17.95,0.00,0.00
INV-50426,3,2026-06-17,SO-10438,CT-1006,RL-KPT,FS-2002,BX,1,31.84,23.60,0.00,0.00
INV-50427,1,2026-06-17,SO-10439,CT-1008,RL-JCB,FS-2001,BX,1,26.56,20.60,0.00,0.00
INV-50427,2,2026-06-17,SO-10439,CT-1008,RL-JCB,DW-6010,EA,1,299.57,224.60,0.00,0.00
INV-50427,3,2026-06-17,SO-10439,CT-1008,RL-JCB,PT-5001,EA,1,44.40,32.20,0.00,0.00
INV-50427,4,2026-06-17,SO-10439,CT-1008,RL-JCB,PT-5011,BG,1,17.54,13.25,0.00,0.00
INV-50428,1,2026-06-18,SO-10440,BL-3001,RL-KPT,CM-3020,EA,1,13.22,10.25,0.00,0.00
INV-50429,1,2026-06-18,SO-10441,CT-1006,RL-KPT,FS-2002,BX,2,32.53,23.60,0.00,0.00
INV-50430,1,2026-06-19,SO-10442,CT-1004,RL-BRI,RM-1002,EA,8,6.20,4.95,0.00,0.00
INV-50430,2,2026-06-19,SO-10442,CT-1004,RL-BRI,RM-1021,EA,1,38.27,28.10,0.00,0.00
INV-50431,1,2026-06-21,SO-10443,CT-1003,RL-BRI,FS-2002,BX,2,29.93,23.60,0.00,0.00
INV-50432,1,2026-06-18,SO-10444,BL-3001,RL-KPT,FS-2002,BX,1,29.75,23.60,0.00,0.00
INV-50432,2,2026-06-18,SO-10444,BL-3001,RL-KPT,FS-2011,EA,1,44.35,34.90,0.00,0.00
INV-50432,3,2026-06-18,SO-10444,BL-3001,RL-KPT,SX-7010,EA,1,13.82,10.65,0.00,0.00
INV-50432,4,2026-06-18,SO-10444,BL-3001,RL-KPT,RF-4011,RL,1,95.54,78.85,0.00,0.00
INV-50433,1,2026-06-22,SO-10445,BL-3001,RL-BRI,FS-2011,EA,1,44.06,34.90,0.00,0.00
INV-50433,2,2026-06-22,SO-10445,BL-3001,RL-BRI,RM-1011,EA,3,22.04,17.95,0.00,0.00
INV-50434,1,2026-06-19,SO-10446,CT-1007,RL-JCB,PT-5010,EA,2,11.38,9.05,0.00,0.00
INV-50434,2,2026-06-19,SO-10446,CT-1007,RL-JCB,RF-4010,RL,1,27.54,21.50,0.00,0.00
INV-50434,3,2026-06-19,SO-10446,CT-1007,RL-JCB,RM-1001,EA,8,3.80,2.86,0.00,0.00
INV-50435,1,2026-06-21,SO-10449,CT-1008,RL-BRI,FS-2010,EA,11,1.85,1.33,0.00,0.00
INV-50435,2,2026-06-21,SO-10449,CT-1008,RL-BRI,PT-5001,EA,1,41.58,32.20,0.00,0.00
INV-50436,1,2026-06-20,SO-10450,BL-3002,RL-JCB,TL-9002,EA,1,7.87,6.40,0.00,0.00
INV-50436,2,2026-06-20,SO-10450,BL-3002,RL-JCB,RM-1020,EA,1,4.89,4.05,0.00,0.00
INV-50436,3,2026-06-20,SO-10450,BL-3002,RL-JCB,RF-4010,RL,1,26.58,21.50,0.00,0.00
INV-50436,4,2026-06-20,SO-10450,BL-3002,RL-JCB,RM-1020,EA,1,5.02,4.05,0.00,0.00
INV-50437,1,2026-06-23,SO-10451,RT-2002,RL-KPT,DW-6001,EA,1,89.00,64.10,0.00,8.68
INV-50438,1,2026-06-24,SO-10452,RT-2002,RL-BRI,RM-1003,EA,3,11.40,8.25,0.00,3.33
INV-50438,2,2026-06-24,SO-10452,RT-2002,RL-BRI,CM-3020,EA,2,14.25,10.25,0.00,2.78
INV-50438,3,2026-06-24,SO-10452,RT-2002,RL-BRI,FS-2002,BX,3,32.75,23.60,0.00,9.58
INV-50439,1,2026-06-23,SO-10453,RT-2002,RL-JCB,SX-7010,EA,1,14.80,10.65,0.00,1.44
INV-50439,2,2026-06-23,SO-10453,RT-2002,RL-JCB,RM-1021,EA,1,38.90,28.10,0.00,3.79
INV-50439,3,2026-06-23,SO-10453,RT-2002,RL-JCB,DW-6010,EA,1,312.00,224.60,0.00,30.42
INV-50439,4,2026-06-23,SO-10453,RT-2002,RL-JCB,RF-4020,LF,2,2.35,1.69,0.00,0.46
INV-50440,1,2026-06-24,SO-10455,RT-2002,RL-JCB,RF-4002,BNDL,1,52.30,37.65,0.00,5.10
INV-50441,1,2026-06-25,SO-10456,CT-1002,RL-BRI,RM-1010,EA,2,17.52,13.50,0.00,0.00
INV-50441,2,2026-06-25,SO-10456,CT-1002,RL-BRI,RF-4011,RL,1,103.14,78.85,0.00,0.00
INV-50441,3,2026-06-25,SO-10456,CT-1002,RL-BRI,TL-9001,EA,3,6.23,4.50,0.00,0.00
INV-50441,4,2026-06-25,SO-10456,CT-1002,RL-BRI,DW-6010,EA,1,292.94,224.60,0.00,0.00
INV-50442,1,2026-06-28,SO-10457,CT-1001,RL-KPT,FS-2002,BX,1,32.07,23.60,0.00,0.00
INV-50442,2,2026-06-28,SO-10457,CT-1001,RL-KPT,DW-6002,EA,1,288.66,208.10,0.00,0.00
INV-50442,3,2026-06-28,SO-10457,CT-1001,RL-KPT,FS-2001,BX,2,27.30,20.60,0.00,0.00
INV-50442,4,2026-06-28,SO-10457,CT-1001,RL-KPT,RM-1003,EA,1,10.74,8.25,0.00,0.00
INV-50442,5,2026-06-28,SO-10457,CT-1001,RL-KPT,FS-2010,EA,6,1.70,1.33,0.00,0.00
INV-50443,1,2026-06-24,SO-10458,BL-3002,RL-JCB,SX-7010,EA,1,13.71,10.65,0.00,0.00
INV-50444,1,2026-06-25,SO-10459,CT-1007,RL-KPT,PT-5011,BG,1,17.81,13.25,0.00,0.00
INV-50444,2,2026-06-25,SO-10459,CT-1007,RL-KPT,RF-4010,RL,1,29.62,21.50,0.00,0.00
INV-50445,1,2026-06-28,SO-10460,CT-1002,RL-JCB,RM-1021,EA,1,38.14,28.10,0.00,0.00
INV-50446,1,2026-06-28,SO-10461,CT-1005,RL-JCB,RM-1022,EA,2,8.47,6.45,0.00,0.00
INV-50446,2,2026-06-28,SO-10461,CT-1005,RL-JCB,DW-6001,EA,1,82.09,64.10,0.00,0.00
INV-50446,3,2026-06-28,SO-10461,CT-1005,RL-JCB,RF-4010,RL,1,27.83,21.50,0.00,0.00
INV-50446,4,2026-06-28,SO-10461,CT-1005,RL-JCB,DW-6002,EA,1,286.37,208.10,0.00,0.00
INV-50447,1,2026-06-29,SO-10462,CT-1001,RL-BRI,DW-6001,EA,1,87.47,64.10,0.00,0.00
INV-50447,2,2026-06-29,SO-10462,CT-1001,RL-BRI,DW-6010,EA,1,311.29,224.60,0.00,0.00
INV-50447,3,2026-06-29,SO-10462,CT-1001,RL-BRI,FS-2011,EA,1,44.42,34.90,0.00,0.00
INV-50447,4,2026-06-29,SO-10462,CT-1001,RL-BRI,CM-3010,BG,1,12.26,9.30,0.00,0.00
INV-50447,5,2026-06-29,SO-10462,CT-1001,RL-BRI,DW-6001,EA,1,82.42,64.10,0.00,0.00
INV-50448,1,2026-07-03,SO-10463,BL-3001,RL-BRI,RM-1020,EA,2,5.26,4.05,0.00,0.00
INV-50449,1,2026-06-30,SO-10464,CT-1006,RL-BRI,RM-1010,EA,3,18.05,13.50,0.00,0.00
INV-50449,2,2026-06-30,SO-10464,CT-1006,RL-BRI,RM-1021,EA,1,35.49,28.10,0.00,0.00
INV-50450,1,2026-06-28,SO-10465,CT-1003,RL-BRI,TL-9002,EA,3,8.44,6.40,0.00,0.00
